Datum,Förbrukning Mwh exkl. avk.last,Förbrukning Mwh >50 MW,Avkopplingsb. last,Timmätta förluster,ospec_prod,vattenkraft_prod,vindkraft_prod,karnkraft_prod,varmekraft_prod,solkraft_prod,Schablonleverans förbrukning,Schablonleverans förluster,total_produktion,total_forbrukning,Day-ahead Price [EUR/MWh]
6.4.2022 18:00,6090,768,18.03,324,5.33,1007,550,6908,879,1.178,4002,335.8,9350.508,11537.83,165.54
6.4.2022 19:00,6013,821,19.71,340,5.33,1071,510,6904,878,0.576,4036,338,9368.906,11567.71,178.43
6.4.2022 20:00,5773,776,21.26,335,5.13,1151,425,6905,856,0.333,3884,325,9342.463,11114.26,171
6.4.2022 21:00,5553,767,21.82,327,5.24,976,443,6906,797,0.309,3651,305,9127.549,10624.82,132.42
6.4.2022 22:00,5309,760,22.32,324,5.18,839,567,6905,718,0.257,3401,284.3,9034.437,10100.62,109.11
6.4.2022 23:00,5226,750,42.16,314,5.18,780,632,6906,675,0.207,3247,271.5,8998.387,9850.66,60.37
7.4.2022 0:00,5107,746,72.95,315,5.2,737,610,6908,671,0.165,3155,263.2,8931.365,9659.15,61.38
7.4.2022 1:00,5045,807,73.46,294,5.18,723,579,6907,667,0.212,3126,260.7,8881.392,9606.16,60.89
7.4.2022 2:00,5062,771,74.99,314,5.18,728,625,6909,676,0.12,3128,260.8,8943.3,9610.79,59.64
7.4.2022 3:00,5119,800,58.93,305,5.19,734,656,6909,687,0.126,3174,264.4,8991.316,9721.33,67.58
7.4.2022 4:00,5416,783,25.9,290,5.13,825,708,6909,721,0.151,3298,274.7,9168.281,10087.6,73.58
7.4.2022 5:00,6115,819,25.93,320,5.1,915,781,6908,749,0.551,3490,290.5,9358.651,11060.43,74.13
7.4.2022 6:00,6773,805,24.67,325,12.17,1102,837,6908,764,3.739,3669,305.7,9626.909,11902.37,87.07
7.4.2022 7:00,6970,783,22.51,303,12.3,1125,867,6907,785,14.313,3641,303.8,9710.613,12023.31,136.61
7.4.2022 8:00,7036,710,20.77,323,5.23,1084,860,6907,801,33.397,3570,298.5,9690.627,11958.27,151.41
7.4.2022 9:00,7014,637,16.32,321,5.16,1067,908,6909,791,46.398,3509,293.9,9726.558,11791.22,95.96
7.4.2022 10:00,6929,732,16,308,5,1031,1021,6906,790,52.486,3479,292,9805.486,11756,90.42
7.4.2022 11:00,6840,740,16.53,293,5,1003,1147,6908,789,51.608,3471,291.3,9903.608,11651.83,87.16
7.4.2022 12:00,6809,728,16.13,321,4.92,985,1340,6907,807,47.398,3428,287.8,10091.318,11589.93,80.09
7.4.2022 13:00,6837,789,18.25,323,4.88,1049,1692,6905,817,28.755,3434,288.1,10496.635,11689.35,70.38
7.4.2022 14:00,6777,794,16.69,326,4.77,1076,1982,6905,822,23.168,3526,295.9,10812.938,11735.59,70.15
7.4.2022 15:00,6617,769,17.49,325,4.86,1013,2116,6901,837,17.732,3729,312.9,10889.592,11770.39,73.35
7.4.2022 16:00,6520,832,19.41,367,4.83,1038,2078,6901,871,8.118,4028,337.8,10900.948,12104.21,74.82
7.4.2022 17:00,6373,829,19.04,363,4.93,1038,2106,6897,857,2.004,4150,347.9,10904.934,12081.94,80.91
7.4.2022 18:00,6246,783,19.94,401,4.8,974,2150,6898,834,0.359,4201,352,10861.159,12002.94,82.06
7.4.2022 19:00,6162,750,20.18,439,4.88,926,2200,6898,807,0.199,4153,347.5,10836.079,11871.68,92.15
7.4.2022 20:00,5890,797,21.29,389,4.89,807,2116,6897,751,0.161,3945,329.8,10576.051,11372.09,75.16
7.4.2022 21:00,5612,815,21.88,381,4.86,725,1941,6897,712,0.142,3664,306.1,10280.002,10799.98,54.68
7.4.2022 22:00,5330,813,29.64,320,4.87,695,1787,6899,659,0.164,3365,281,10045.034,10138.64,45.08
7.4.2022 23:00,5199,817,77.62,287,4.87,675,1781,6901,628,0.243,3206,267.6,9990.113,9854.22,27.35
8.4.2022 0:00,5178,794,107.8,277,4.88,635,1839,6903,625,0.379,3137,262.2,10007.259,9756,14.33
8.4.2022 1:00,5142,804,113.42,274,4.86,617,2028,6902,610,0.77,3120,260.7,10162.63,9714.12,8.42
8.4.2022 2:00,5127,796,111.22,284,4.85,575,2185,6903,614,1.255,3139,262.4,10283.105,9719.62,2.11
8.4.2022 3:00,5226,820,110,282,4.85,614,2263,6901,626,1.333,3188,266.2,10410.183,9892.2,2.47
8.4.2022 4:00,5538,823,96.59,322,4.85,624,2244,6902,661,1.236,3316,276.8,10437.086,10372.39,8.79
8.4.2022 5:00,6096,800,21.68,363,4.88,787,2177,6903,705,1.294,3508,292.6,10578.174,11081.28,19.85
8.4.2022 6:00,6772,770,21.2,386,4.79,1006,2129,6904,740,2.9,3747,312.6,10786.69,12008.8,49.34
8.4.2022 7:00,7114,759,21.98,400,4.56,1077,2100,6903,772,6.123,3843,321.3,10862.683,12459.28,92.44
8.4.2022 8:00,7269,744,21.25,376,4.47,1084,2123,6904,794,13.996,3874,324.3,10923.466,12608.55,95.87
8.4.2022 9:00,7225,748,20.97,379,4.58,1158,2085,6904,766,29.335,3839,321.7,10946.915,12533.67,84.91
8.4.2022 10:00,7139,743,21.75,376,4.55,1087,2038,6902,770,44.524,3801,319,10846.074,12399.75,81.85
8.4.2022 11:00,6970,767,39.5,361,4.5,1120,2000,6900,793,65.658,3768,316.3,10883.158,12221.8,84.42
8.4.2022 12:00,6885,738,75.8,337,4.67,1150,2025,6900,764,76.212,3694,310.1,10919.882,12039.9,64.26
8.4.2022 13:00,6777,724,101.29,326,4.72,962,2150,6900,747,78.634,3701,310.8,10842.354,11940.09,41.68
8.4.2022 14:00,6539,750,52.07,308,4.66,832,2217,6899,718,72.563,3747,314.6,10743.223,11710.67,25.95
8.4.2022 15:00,6356,740,54.39,326,4.7,788,2161,6898,734,51.085,3879,325.5,10636.785,11680.89,34.9
8.4.2022 16:00,6229,729,84.67,330,4.74,803,2053,6898,698,33.594,4085,342.7,10490.334,11800.37,30.56
8.4.2022 17:00,6056,721,82.84,343,4.59,803,1962,6898,682,14.483,4184,350.8,10364.073,11737.64,63.28
8.4.2022 18:00,5976,724,83.6,374,4.7,801,1808,6898,675,3.175,4222,354,10189.875,11733.6,25.69
8.4.2022 19:00,5858,733,82.52,399,4.72,739,1918,6898,663,0.951,4180,350.5,10223.671,11603.02,34.91
8.4.2022 20:00,5721,739,83.5,368,4.67,691,1875,6901,668,0.753,4047,339.2,10140.423,11297.7,26.06
8.4.2022 21:00,5476,747,82.31,341,4.76,662,1811,6902,651,0.87,3891,325.8,10031.63,10863.11,25.36
8.4.2022 22:00,5338,753,82.96,342,4.87,644,1695,6904,621,0.58,3713,310.9,9869.45,10539.86,22.93
8.4.2022 23:00,5271,779,83.62,347,4.86,629,1664,6903,603,0.557,3594,300.7,9804.417,10375.32,20.64
9.4.2022 0:00,5195,761,82.82,339,4.85,636,1722,6905,606,0.4,3534,295.5,9874.25,10207.32,25.58
9.4.2022 1:00,5159,764,83.53,341,4.86,628,1726,6903,628,0.53,3528,294.6,9890.39,10170.13,25.64
9.4.2022 2:00,5131,769,83.84,311,4.85,624,1801,6905,635,0.687,3542,295.4,9970.537,10132.24,25.66
9.4.2022 3:00,5135,742,84.07,292,4.86,632,1862,6904,642,0.586,3555,296.4,10045.446,10104.47,26.4
9.4.2022 4:00,5188,762,83.46,308,4.82,668,1918,6904,677,0.807,3588,299.1,10172.627,10228.56,30.19
9.4.2022 5:00,5208,763,83.57,308,4.8,741,1940,6905,680,1.556,3587,299.1,10272.356,10248.67,33.76
9.4.2022 6:00,5315,767,85.14,303,4.95,754,1887,6905,725,11.199,3649,304.8,10287.149,10423.94,31.64
9.4.2022 7:00,5347,767,60.94,305,5.04,711,1841,6905,732,43.603,3743,313.3,10237.643,10536.24,28.95
9.4.2022 8:00,5416,768,37.89,299,5.02,711,1907,6906,724,100.973,3793,317.8,10353.993,10631.69,35.22
9.4.2022 9:00,5490,761,20.49,264,5.11,663,1937,6905,721,155.805,3785,317.5,10386.915,10637.99,36.11
9.4.2022 10:00,5504,766,19.97,251,5.12,659,1920,6905,700,193.952,3772,316.9,10383.072,10629.87,25.36
9.4.2022 11:00,5566,754,20.04,261,5.09,648,1888,6905,654,205.817,3731,313.6,10305.907,10645.64,21.8
9.4.2022 12:00,5512,750,47.71,276,5.1,643,1782,6904,684,201.298,3643,306.3,10219.398,10535.01,22.2
9.4.2022 13:00,5484,749,95,274,5.1,647,1605,6905,665,186.019,3562,299.4,10013.119,10463.4,21.73
9.4.2022 14:00,5379,734,97.21,271,5.11,645,1546,6903,679,158.534,3521,295.9,9936.644,10298.11,20.69
9.4.2022 15:00,5326,732,97.8,261,5.08,648,1425,6893,711,126.471,3556,298.6,9808.551,10271.4,20.72
9.4.2022 16:00,5306,719,94.47,256,5.07,711,1337,6853,729,84.059,3657,307.2,9719.129,10339.67,19.01
9.4.2022 17:00,5162,691,88.79,289,5.09,757,1159,6668,731,24.558,3741,314.3,9344.648,10286.09,22.44
9.4.2022 18:00,5177,699,49.28,308,5.11,754,1093,6497,735,2.856,3812,320,9086.966,10365.28,36.31
9.4.2022 19:00,5200,715,39.61,315,5.04,749,1325,6501,730,0.617,3810,319.9,9310.657,10399.51,39.93
9.4.2022 20:00,5131,720,39.53,285,5.05,728,1455,6502,731,0.649,3710,311.1,9421.699,10196.63,34.61
9.4.2022 21:00,4945,719,40.09,276,5.08,685,1722,6499,730,0.492,3553,297.9,9641.572,9830.99,35.4
9.4.2022 22:00,4842,722,39.61,269,5.1,650,1791,6498,719,0.689,3383,283.4,9663.789,9539.01,29.13
9.4.2022 23:00,4784,722,29.08,288,5.09,637,1735,6370,705,0.83,3244,271.6,9452.92,9338.68,27
10.4.2022 0:00,4755,697,19.4,297,5.08,629,1677,6268,704,0.834,3153,264,9283.914,9185.4,25.49
10.4.2022 1:00,4693,697,20.9,281,5.32,633,1679,6197,695,1.056,3124,261.6,9210.376,9077.5,24.57
10.4.2022 2:00,4687,695,20.17,276,5.58,646,1620,6207,691,1.181,3116,260.9,9170.761,9055.07,24
10.4.2022 3:00,4692,707,20.07,290,5.26,646,1627,6226,693,0.971,3144,263.1,9198.231,9116.17,23.72
10.4.2022 4:00,4778,725,21.46,303,5.23,658,1604,6264,711,0.941,3175,265.5,9243.171,9267.96,23.7
10.4.2022 5:00,4757,727,21.95,293,5.08,662,1596,6267,715,3.028,3157,264,9248.108,9219.95,24.65
10.4.2022 6:00,4834,731,20.03,310,5.07,661,1475,6265,691,23.6,3190,267.1,9120.67,9352.13,23.53
10.4.2022 7:00,4866,733,19.35,324,5.09,649,1306,6265,696,83.234,3262,273.3,9004.324,9477.65,25.28
10.4.2022 8:00,4981,712,19.36,268,4.82,656,1280,6266,714,178.535,3325,278.9,9099.355,9584.26,26.49
10.4.2022 9:00,5065,688,23.7,255,4.56,663,1278,6265,688,276.07,3305,277.5,9174.63,9614.2,21.93
10.4.2022 10:00,5084,686,23.05,250,4.54,645,1187,6266,680,350.789,3260,274.2,9133.329,9577.25,12.59
10.4.2022 11:00,5063,748,21.15,262,4.55,610,1254,6263,660,373.002,3207,269.9,9164.552,9571.05,13
10.4.2022 12:00,5028,731,21.58,260,4.32,596,1417,6262,650,354.577,3122,262.7,9283.897,9425.28,8.75
10.4.2022 13:00,5052,753,20.04,267,3.84,596,1550,6262,634,311.899,3041,256,9357.739,9389.04,8.44
10.4.2022 14:00,5029,774,19.45,260,3.67,598,1622,6260,627,254.926,3017,253.9,9365.596,9353.35,5.13
10.4.2022 15:00,4946,786,21.03,258,3.67,626,1566,6260,640,180.655,3085,259.7,9276.325,9355.73,5
10.4.2022 16:00,5038,780,13.26,323,3.64,681,1554,6259,684,101.102,3253,274.3,9282.742,9681.56,8.52
10.4.2022 17:00,5040,791,11.65,400,3.62,711,1468,6260,744,37.34,3380,284.9,9223.96,9907.55,14.86
10.4.2022 18:00,5061,800,13.52,460,3.67,720,1500,6259,774,5.84,3482,293.1,9262.51,10109.62,24.35
10.4.2022 19:00,5148,797,14.73,461,3.6,710,1630,6260,784,0.866,3541,297.8,9388.466,10259.53,29.91
10.4.2022 20:00,5085,793,15.37,419,3.65,702,1880,6261,805,0.716,3446,289.4,9652.366,10047.77,27.93
10.4.2022 21:00,4961,822,15.73,370,3.61,679,1877,6232,804,0.604,3230,271.1,9596.214,9669.83,24.51
10.4.2022 22:00,4896,842,16.03,393,3.62,658,1751,6214,791,0.547,3016,253,9418.167,9416.03,14.62
10.4.2022 23:00,4825,809,17.48,361,3.6,610,1660,6177,785,0.358,2891,242.4,9235.958,9145.88,12.96
11.4.2022 0:00,4793,850,17.33,343,3.66,611,1622,6141,783,0.599,2843,238.4,9161.259,9084.73,22.66
11.4.2022 1:00,4798,838,19.19,368,3.64,593,1516,6200,782,0.508,2877,241,9095.148,9141.19,20.2
11.4.2022 2:00,4808,816,20.14,413,3.59,601,1464,6317,789,0.31,2933,245.5,9174.9,9235.64,21.78
11.4.2022 3:00,4919,786,19.1,419,3.63,605,1380,6462,649,0.231,3017,252.3,9099.861,9412.4,24.52
11.4.2022 4:00,5234,814,20.16,445,3.59,688,1260,6530,695,0.254,3174,265.1,9176.844,9952.26,25.87
11.4.2022 5:00,5902,798,20.9,480,4.76,1033,1112,6532,746,3.141,3337,278.8,9430.901,10816.7,35.84
11.4.2022 6:00,6477,794,15.22,448,5.53,1180,918,6531,775,32.764,3377,282.6,9442.294,11393.82,169.14
11.4.2022 7:00,6509,799,11.54,443,5.61,1226,694,6531,800,117.404,3247,272.4,9374.014,11281.94,204.75
11.4.2022 8:00,6423,751,8.59,382,5.64,1236,557,6533,839,242.624,3086,259.5,9413.264,10910.09,275.91
11.4.2022 9:00,6374,767,6.68,409,11.86,1232,444,6610,879,369.886,2961,249.5,9546.746,10767.18,217.39
11.4.2022 10:00,6287,733,6.54,368,12.59,1163,389,6631,902,465.456,2881,243,9563.046,10518.54,199.66
11.4.2022 11:00,6240,743,6.59,365,16.15,991,429,6629,881,515.291,2822,238.3,9461.441,10414.89,185.18
11.4.2022 12:00,6195,769,6.34,339,15.68,958,577,6627,872,511.145,2717,229.4,9560.825,10255.74,182.02
11.4.2022 13:00,6126,754,5.56,348,15.71,939,679,6626,862,457.49,2648,223.6,9579.2,10105.16,140.08
11.4.2022 14:00,6044,779,5.25,354,13.93,878,684,6629,867,373.446,2634,222.3,9445.376,10038.55,140.01
11.4.2022 15:00,5861,782,4.97,364,14.59,868,613,6629,867,263.264,2748,231.8,9254.854,9991.77,99.99
11.4.2022 16:00,5778,775,6.16,390,5.3,1052,491,6629,857,141.497,2986,251.9,9175.797,10187.06,140.02
11.4.2022 17:00,5601,741,6.21,384,4.6,1198,477,6630,850,47.675,3119,263,9207.275,10114.21,184.42
11.4.2022 18:00,5606,743,6.49,390,4.51,1221,422,6630,860,4.821,3269,275.5,9142.331,10289.99,187.49
11.4.2022 19:00,5668,724,7.05,400,4.44,1259,511,6627,870,0.289,3427,288.3,9271.729,10514.35,191.19
11.4.2022 20:00,5601,737,7.53,408,4.09,1166,604,6630,876,0.208,3410,286.3,9280.298,10449.83,197.44
11.4.2022 21:00,5390,752,7.49,413,4.02,1127,654,6652,855,0.185,3253,272.7,9292.205,10088.19,189.28
11.4.2022 22:00,5257,741,7.6,422,3.67,1094,649,6737,795,0.289,3063,256.4,9278.959,9747,140.03
11.4.2022 23:00,5124,735,7.81,409,3.61,954,623,6741,708,0.149,2968,248.2,9029.759,9492.01,99.97
12.4.2022 0:00,5008,759,7.99,409,0.12,757,632,6791,680,0.306,2946,246.2,8860.426,9376.19,50.06
12.4.2022 1:00,5044,749,8.88,407,0.18,756,570,6791,676,0.418,2989,249.7,8793.598,9447.58,44.12
12.4.2022 2:00,5009,779,10.14,412,0.2,828,513,6790,704,0.141,3054,255,8835.341,9519.14,45.67
12.4.2022 3:00,5090,772,10.03,423,0.11,915,470,6789,783,0.147,3139,262.1,8957.257,9696.13,53.35
12.4.2022 4:00,5425,793,10.94,428,0.2,1190,470,6789,842,0.187,3291,274.5,9291.387,10222.44,89.99
12.4.2022 5:00,6082,715,11.21,396,0.21,1232,389,6798,861,3.613,3451,288,9283.823,10943.21,185.4
12.4.2022 6:00,6619,700,10.78,358,0.13,1280,237,6818,869,32.78,3475,290.2,9236.91,11452.98,229.54
12.4.2022 7:00,6647,700,10.22,365,0.18,1289,86,6838,878,109.195,3308,276.8,9200.375,11307.02,268.78
12.4.2022 8:00,6529,755,10.36,372,0.2,1263,22,6839,873,225.013,3102,260.1,9222.213,11028.46,260.33
12.4.2022 9:00,6466,707,9.51,314,0.21,1183,7,6837,875,348.049,2917,245.2,9250.259,10658.71,219.02
12.4.2022 10:00,6372,709,8.48,298,0.43,1017,20,6831,871,435.309,2808,236.8,9174.739,10432.28,182.51
12.4.2022 11:00,6238,728,8.4,283,0.35,976,42,6829,870,472.125,2743,231.7,9189.475,10232.1,172.32
12.4.2022 12:00,6198,714,6.78,290,0.35,974,49,6849,836,464.42,2633,222.4,9172.77,10064.18,136.12
12.4.2022 13:00,6156,711,5.66,302,0.29,970,47,6879,819,401.929,2556,216.1,9117.219,9946.76,110.02
12.4.2022 14:00,6106,699,5.33,326,0.37,975,42,6880,823,304.047,2557,216.3,9024.417,9909.63,100.01
12.4.2022 15:00,5868,723,5.21,353,0.26,995,41,6877,836,188.199,2682,226.5,8937.459,9857.71,118.14
12.4.2022 16:00,5778,713,5.39,348,0.2,1052,55,6873,837,85.086,2928,247.5,8902.286,10019.89,139.9
12.4.2022 17:00,5643,704,5.58,410,0.26,1241,64,6875,849,19.114,3110,262.8,9048.374,10135.38,179.4
12.4.2022 18:00,5602,730,5.76,422,0.14,1247,92,6881,866,2.836,3246,274,9088.976,10279.76,184.63
12.4.2022 19:00,5613,720,6.06,406,0.21,1248,203,6884,879,0.36,3348,282.1,9214.57,10375.16,187.03
12.4.2022 20:00,5517,687,6.55,345,0.16,1243,275,6888,885,0.311,3296,277.1,9291.471,10128.65,185.97
12.4.2022 21:00,5302,676,8.67,333,0.13,1152,335,6889,881,0.198,3095,259.7,9257.328,9674.37,182.37
12.4.2022 22:00,5051,713,13.81,333,0.15,963,392,6889,832,0.186,2879,241.4,9076.336,9231.21,173.2
12.4.2022 23:00,4997,734,13.66,314,0.11,879,444,6889,783,0.203,2756,231,8995.313,9045.66,109.95
13.4.2022 0:00,4944,701,14.85,299,0.14,835,482,6889,792,0.137,2688,225.3,8998.277,8872.15,76.41
13.4.2022 1:00,4886,662,15.3,303,0.13,833,450,6891,805,0.183,2680,224.6,8979.313,8770.9,76.84
13.4.2022 2:00,4829,655,15.83,292,0.12,831,421,6891,805,0.157,2702,226.4,8948.277,8720.23,76.9
13.4.2022 3:00,4931,649,15.81,290,0.11,815,454,6890,800,0.199,2747,230.1,8959.309,8862.91,77.86
13.4.2022 4:00,5197,649,15.94,314,0.13,850,460,6891,809,0.222,2860,239.6,9010.352,9275.54,78.61
13.4.2022 5:00,5855,630,13.38,347,0.18,962,476,6891,859,1.291,3009,252.1,9189.471,10106.48,90.36
13.4.2022 6:00,6406,573,13.67,404,0.17,1045,480,6890,888,4.284,3167,265.8,9307.454,10829.47,183.2
13.4.2022 7:00,6633,567,11.63,427,0.2,1207,554,6890,895,13.054,3224,270.9,9559.254,11133.53,187.97
13.4.2022 8:00,6631,587,11.3,403,0.16,1216,493,6893,899,40.687,3180,267.8,9541.847,11080.1,191.75
13.4.2022 9:00,6518,628,13.66,407,0.16,1115,553,6894,894,90.333,3084,260.1,9546.493,10910.76,188.84
13.4.2022 10:00,6414,608,10.95,418,0.17,1118,704,6894,895,135.256,3004,253.8,9746.426,10708.75,117.75
13.4.2022 11:00,6328,634,9.82,389,0.2,930,817,6892,885,130.549,2960,250.4,9654.749,10571.22,106.47
13.4.2022 12:00,6321,635,10.97,371,0.12,883,1010,6890,857,85.832,2916,246.7,9725.952,10500.67,96.89
13.4.2022 13:00,6325,652,12.45,378,0.16,867,1105,6888,847,56.758,2916,246.6,9763.918,10530.05,81.34
13.4.2022 14:00,6312,668,12.67,372,0.21,855,1009,6888,843,40.246,2976,251.6,9635.456,10592.27,73.06
13.4.2022 15:00,6107,660,12.67,380,0.13,862,1016,6888,846,18.558,3145,265.6,9630.688,10570.27,69.28
13.4.2022 16:00,6012,646,14.52,406,0.08,983,1026,6888,851,9.883,3406,287.3,9757.963,10771.82,76.13
13.4.2022 17:00,5895,657,15.4,408,0.22,1141,992,6876,854,4.092,3518,296.7,9867.312,10790.1,89.98
13.4.2022 18:00,5754,673,14.51,403,0.09,1188,898,6877,860,0.888,3561,300.1,9823.978,10705.61,99.94
13.4.2022 19:00,5686,678,15.75,410,0.19,1226,898,6873,871,0.686,3549,298.9,9868.876,10637.65,109.99
13.4.2022 20:00,5467,686,16.71,394,0.1,1065,904,6877,860,0.47,3383,284.3,9706.57,10231.01,109.93
13.4.2022 21:00,5234,716,15.49,384,0.18,879,944,6878,821,0.373,3135,263.1,9522.553,9747.59,72.4
13.4.2022 22:00,5008,724,15.77,358,0.15,750,792,6882,801,0.258,2877,241.5,9225.408,9224.27,64.34
13.4.2022 23:00,4834,750,15.64,357,0.1,770,629,6883,790,0.171,2713,227.4,9072.271,8897.04,58.73
14.4.2022 0:00,4720,745,15.86,350,0.12,790,482,6882,785,0.215,2619,219.5,8939.335,8669.36,68.78
14.4.2022 1:00,4673,764,15.93,354,0.12,788,339,6883,797,0.164,2585,216.6,8807.284,8608.53,64.53
14.4.2022 2:00,4672,798,15.04,355,0.18,831,255,6880,803,0.134,2578,215.9,8769.314,8633.94,65.84
14.4.2022 3:00,4712,801,15.64,364,0.13,861,216,6880,796,0.102,2602,218,8753.232,8712.64,70.07
14.4.2022 4:00,5028,763,15.7,398,0.1,942,181,6882,808,0.109,2690,225.3,8813.209,9120,72.63
14.4.2022 5:00,5600,710,17.83,422,0.11,1122,189,6879,839,0.557,2804,235.1,9029.667,9788.93,73.6
14.4.2022 6:00,6183,716,16.55,416,0.14,1307,137,6875,883,3.613,3007,252.3,9205.753,10590.85,100.09
14.4.2022 7:00,6375,684,15.89,400,0.11,1320,139,6875,881,11.33,3154,264.9,9226.44,10893.79,196.14
14.4.2022 8:00,6409,701,15.28,414,0.21,1317,119,6877,885,25.289,3218,270.6,9223.499,11027.88,199.95
14.4.2022 9:00,6471,685,13.86,425,0.17,1296,123,6875,888,45.098,3219,271.1,9227.268,11084.96,159.95
14.4.2022 10:00,6390,716,14.19,418,0.25,1306,143,6877,884,44.945,3223,271.4,9255.195,11032.59,155.1
14.4.2022 11:00,6320,693,13.4,392,0.07,1257,164,6876,879,37.802,3229,272,9213.872,10919.4,159.91
14.4.2022 12:00,6296,699,14.29,400,0.19,1254,192,6878,883,34.942,3188,268.5,9242.132,10865.79,125.06
14.4.2022 13:00,6132,729,14.28,401,0.13,1160,223,6878,889,28.965,3173,267.2,9179.095,10716.48,109.99
14.4.2022 14:00,6013,762,14.86,411,0.11,1203,295,6877,896,20,3214,270.4,9291.11,10685.26,98.26
14.4.2022 15:00,5859,777,14.11,425,0.14,1276,370,6876,883,13.531,3336,280.6,9418.671,10691.71,83.63
14.4.2022 16:00,5707,738,13.23,424,0.1,1264,462,6875,881,6.302,3515,295.7,9488.402,10692.93,139.95
14.4.2022 17:00,5533,713,13.61,415,0.1,1241,579,6872,883,2.462,3590,301.9,9577.562,10566.51,113.85
14.4.2022 18:00,5390,723,15.04,423,0.12,1223,648,6871,887,0.734,3590,301.8,9629.854,10442.84,125.03
14.4.2022 19:00,5326,719,15.46,408,0.16,1175,741,6873,876,0.316,3551,298.3,9665.476,10317.76,109.92
14.4.2022 20:00,5121,717,17.36,413,0.07,986,812,6874,844,0.296,3412,286.4,9516.366,9966.76,78.98
14.4.2022 21:00,4867,717,16.32,390,0.23,842,901,6875,811,0.283,3213,269.7,9429.513,9473.02,63.44
14.4.2022 22:00,4731,674,17.8,359,0.12,801,948,6877,773,0.327,3018,253.2,9399.447,9053,57.78
14.4.2022 23:00,4542,688,17.27,340,0.15,695,1012,6876,741,0.405,2873,241,9324.555,8701.27,44.66
15.4.2022 0:00,4507,696,18.02,314,0.19,658,1040,6878,718,0.342,2790,234.1,9294.532,8559.12,49.78
15.4.2022 1:00,4450,682,16.81,296,0.11,668,1093,6873,679,0.435,2768,232.3,9313.545,8445.11,45.76
15.4.2022 2:00,4428,674,17.28,291,0.11,664,1069,6877,683,0.467,2774,232.7,9293.577,8416.98,44.73
15.4.2022 3:00,4458,697,17.4,297,0.19,703,1038,6878,695,0.435,2792,234.2,9314.625,8495.6,44.79
15.4.2022 4:00,4569,694,18.39,304,0.1,754,1000,6878,737,0.373,2833,237.7,9369.473,8656.09,49.9
15.4.2022 5:00,4739,706,18.33,302,0.06,741,930,6876,785,1.81,2868,240.6,9333.87,8873.93,55.02
15.4.2022 6:00,4869,685,17.89,311,0.11,782,831,6876,815,12.92,3009,252.5,9317.03,9144.39,68.78
15.4.2022 7:00,4927,721,15.17,344,0.09,934,675,6871,829,61.793,3204,269,9370.883,9480.17,65.15
15.4.2022 8:00,4937,721,12.82,327,0.23,992,605,6874,839,159.226,3303,277.4,9469.456,9578.22,69.41
15.4.2022 9:00,4964,724,12.23,316,0.17,872,566,6874,850,282.386,3278,275.4,9444.556,9569.63,70.07
15.4.2022 10:00,4935,697,10.27,316,0.23,816,608,6875,858,387.186,3204,269.5,9544.416,9431.77,69.59
15.4.2022 11:00,4849,661,9.66,300,0.37,799,649,6873,857,452.13,3107,261.4,9630.5,9188.06,66.9
15.4.2022 12:00,4742,685,9.92,287,0.3,721,599,6873,852,499.827,2965,249.8,9545.127,8938.72,65.11
15.4.2022 13:00,4684,682,9.75,305,0.36,723,544,6872,854,493.002,2838,239.3,9486.362,8758.05,62.31
15.4.2022 14:00,4611,666,10.12,302,0.27,717,471,6871,856,433.024,2770,233.8,9348.294,8592.92,51.2
15.4.2022 15:00,4567,658,9.63,315,0.22,724,418,6860,853,315.245,2796,235.9,9170.465,8581.53,53.3
15.4.2022 16:00,4541,679,10,320,0.27,849,374,6838,860,177.872,2917,246.2,9099.142,8713.2,62.01
15.4.2022 17:00,4477,689,9.73,351,0.14,883,292,6826,868,64.201,3017,254.5,8933.341,8798.23,68.39
15.4.2022 18:00,4487,657,10.82,366,0.14,895,211,6855,866,9.499,3115,262.7,8836.639,8898.52,69.96
15.4.2022 19:00,4649,637,13.26,398,0.08,867,195,6868,853,0.503,3229,271.8,8783.583,9198.06,79.26
15.4.2022 20:00,4648,598,14.25,385,0.1,848,194,6867,832,0.237,3266,274.5,8741.337,9185.75,70.82
15.4.2022 21:00,4550,605,16.23,374,0.65,820,202,6867,786,0.189,3201,268.6,8675.839,9014.83,68.61
15.4.2022 22:00,4509,582,18.17,350,0.89,777,255,6865,721,0.155,3086,258.6,8619.045,8803.77,62.71
15.4.2022 23:00,4401,605,17.27,339,0.56,734,325,6866,689,0.144,2998,250.9,8614.704,8611.17,58.99
16.4.2022 0:00,4372,621,18.42,323,1.11,731,408,6869,685,0.154,2955,247.2,8694.264,8536.62,76.39
16.4.2022 1:00,4407,647,18.75,321,1.19,728,462,6870,704,0.159,2975,248.6,8765.349,8617.35,69.78
16.4.2022 2:00,4410,681,18.91,342,1.19,731,531,6870,698,0.176,3026,252.5,8831.366,8730.41,69.08
16.4.2022 3:00,4453,677,19.3,345,1.13,724,524,6870,696,0.138,3082,257,8815.268,8833.3,68.52
16.4.2022 4:00,4493,678,19.69,353,0.99,722,524,6870,678,0.222,3124,260.4,8795.212,8928.09,68.06
16.4.2022 5:00,4495,701,18.95,359,0.52,733,560,6870,663,6.196,3127,260.6,8832.716,8961.55,65
16.4.2022 6:00,4494,740,17.63,371,0.04,740,522,6870,656,46.868,3103,258.9,8834.908,8984.53,62.43
